invoiceno,stockcode,quantity,invoicedate,unitprice,customerid,country
560861,21385,7,7/21/2011 13:37,0.85,17660.0,United Kingdom
569137,23229,1,9/30/2011 14:45,7.46,,United Kingdom
539300,22966,1,12/16/2010 17:31,1.25,,United Kingdom
563430,21710,8,8/16/2011 11:50,4.95,14918.0,United Kingdom
581400,22844,3,12/8/2011 13:36,8.5,14056.0,United Kingdom
559330,23146,4,7/7/2011 15:44,3.29,17696.0,United Kingdom
560285,22348,12,7/18/2011 9:21,0.85,14944.0,United Kingdom
568894,22139,6,9/29/2011 13:04,4.95,17528.0,United Kingdom
570872,21791,1,10/12/2011 16:40,2.46,,United Kingdom
571652,23076,24,10/18/2011 12:17,1.25,,Hong Kong
541698,82486,1,1/20/2011 19:16,7.95,14713.0,United Kingdom
568346,22077,6,9/26/2011 15:28,3.29,14096.0,United Kingdom
568719,22074,1,9/28/2011 16:19,1.25,,United Kingdom
538349,90030B,1,12/10/2010 14:59,5.94,,United Kingdom
566221,84568,10,9/9/2011 16:13,0.42,,United Kingdom
546007,21509,2,3/8/2011 15:34,0.83,,United Kingdom
567656,84924A,1,9/21/2011 14:40,7.46,14096.0,United Kingdom
575007,22423,1,11/8/2011 11:20,12.75,14140.0,United Kingdom
679023,21317,4,01/09/2012 16:14,10.79,3659,United Kingdom
556108,20667,1,6/8/2011 17:59,2.46,,United Kingdom
552318,84692,4,5/8/2011 16:13,0.42,17231.0,United Kingdom
568782,23355,4,9/29/2011 8:53,4.95,13985.0,United Kingdom
569662,85123A,12,10/5/2011 13:19,2.95,15244.0,United Kingdom
639549,20966,2,01/24/2011 14:49,2.51,4447,United Kingdom
557263,20676,72,6/19/2011 11:08,1.06,14646.0,Netherlands
570000,23245,4,10/7/2011 8:55,4.95,12420.0,Cyprus
573399,21108,18,10/30/2011 15:35,0.79,13949.0,United Kingdom
547498,22382,1,3/23/2011 12:24,1.65,15021.0,United Kingdom
563712,22728,4,8/18/2011 15:44,3.75,12680.0,France
560451,22956,12,7/19/2011 9:50,2.1,14911.0,EIRE
549155,21213,2,4/6/2011 17:08,1.25,,United Kingdom
645521,21174,1,03/15/2011 14:14,4.13,1854,United Kingdom
553890,22791,10,5/19/2011 16:32,2.46,,United Kingdom
639602,21985,12,02/18/2011 14:16,0.29,21649,United Kingdom
656058,21061,1,09/02/2011 12:34,0.85,17682,United Kingdom
573585,21328,1,10/31/2011 14:41,3.29,,United Kingdom
561797,20726,30,7/29/2011 13:37,1.65,13178.0,United Kingdom
564818,85078,1,8/30/2011 12:10,1.63,,United Kingdom
646015,22244,2,05/31/2011 13:10,1.95,22586,United Kingdom
563580,22530,1,8/17/2011 15:53,0.42,16706.0,United Kingdom
C566252,22856,-19,9/11/2011 12:14,1.25,13527.0,United Kingdom
547664,21398,12,3/24/2011 13:16,0.39,13069.0,United Kingdom
566737,22621,12,9/14/2011 14:26,1.65,13430.0,United Kingdom
578037,22209,5,11/22/2011 14:10,0.5,,United Kingdom
C570775,POST,-1,10/12/2011 11:45,18.0,12664.0,Finland
574475,21544,12,11/4/2011 12:18,0.85,14132.0,United Kingdom
567625,23397,2,9/21/2011 12:55,9.95,13627.0,United Kingdom
537638,21982,6,12/7/2010 15:28,0.85,,United Kingdom
576099,21212,24,11/14/2011 10:28,0.55,13021.0,United Kingdom
538168,22111,2,12/9/2010 19:23,4.95,14702.0,United Kingdom
571105,21744,2,10/13/2011 16:01,2.95,17614.0,United Kingdom
567383,22423,3,9/20/2011 10:21,12.75,18180.0,United Kingdom
541827,22659,1,1/21/2011 17:05,4.13,,United Kingdom
552574,22778,24,5/10/2011 12:20,3.39,15311.0,United Kingdom
566296,84792,2,9/11/2011 15:47,4.65,17841.0,United Kingdom
578344,84569D,2,11/24/2011 9:21,2.46,,United Kingdom
542862,22497,1,2/1/2011 11:51,4.25,14606.0,United Kingdom
552894,21888,1,5/12/2011 10:53,3.75,14606.0,United Kingdom
564818,23308,1,8/30/2011 12:10,1.25,,United Kingdom
664882,22357,1,11/16/2011 10:36,4.13,784,United Kingdom
565378,22112,8,9/2/2011 15:16,12.46,,United Kingdom
551966,21181,4,5/5/2011 13:14,2.1,15356.0,United Kingdom
578925,22972,3,11/27/2011 12:13,1.65,17365.0,United Kingdom
547498,22248,1,3/23/2011 12:24,0.85,15021.0,United Kingdom
C572489,22465,-5,10/24/2011 13:59,1.65,17119.0,United Kingdom
550631,22626,2,4/19/2011 14:51,8.5,15225.0,United Kingdom
536592,21164,1,12/1/2010 17:06,5.91,,United Kingdom
556916,22646,4,6/15/2011 13:35,1.45,16898.0,United Kingdom
540838,22693,24,1/11/2011 15:13,1.25,13862.0,United Kingdom
568710,72586,2,9/28/2011 15:42,0.42,14649.0,United Kingdom
544598,20713,1,2/21/2011 18:10,4.13,,United Kingdom
569100,23389,2,9/30/2011 12:19,4.15,12748.0,United Kingdom
578103,22727,4,11/23/2011 8:42,3.75,17554.0,United Kingdom
562649,82486,1,8/8/2011 13:11,8.95,14606.0,United Kingdom
574741,22197,8,11/6/2011 16:13,0.85,15993.0,United Kingdom
579777,21257,1,11/30/2011 15:13,15.79,,United Kingdom
568650,84849A,12,9/28/2011 11:56,1.69,13505.0,Switzerland
578844,21871,1,11/25/2011 16:14,3.29,,United Kingdom
573500,22996,6,10/31/2011 12:01,0.42,16931.0,United Kingdom
540414,22894,2,1/7/2011 10:32,8.5,12481.0,Germany
547202,22652,1,3/21/2011 13:38,1.65,17841.0,United Kingdom
561099,22804,1,7/25/2011 11:01,2.95,14100.0,United Kingdom
540551,22162,3,1/10/2011 9:43,3.36,,United Kingdom
536945,22132,2,12/3/2010 12:24,0.85,14083.0,United Kingdom
545021,85170C,6,2/25/2011 14:11,2.1,17663.0,United Kingdom
549844,21899,7,4/12/2011 14:17,0.65,12854.0,United Kingdom
571726,22964,6,10/19/2011 9:00,2.1,16191.0,United Kingdom
567805,23333,2,9/22/2011 12:15,1.25,12854.0,United Kingdom
553979,20749,12,5/20/2011 11:07,6.35,15694.0,United Kingdom
676031,79051A,48,02/04/2012 14:52,0.29,14684,Germany
561113,22189,10,7/25/2011 12:09,3.95,17841.0,United Kingdom
C566745,22065,-3,9/14/2011 15:15,1.45,16150.0,United Kingdom
C570867,23293,-8,01/01/2012 16:17,0.83,13992,USA
550899,21976,24,4/21/2011 12:07,0.55,13505.0,Switzerland
659570,85152,6,07/28/2011 11:24,2.1,20620,United Kingdom
577337,23382,1,11/18/2011 14:51,3.75,15494.0,United Kingdom
576406,23480,12,11/15/2011 11:17,3.75,13692.0,United Kingdom
566572,22558,12,9/13/2011 12:52,1.65,13488.0,United Kingdom
578243,23355,12,11/23/2011 12:33,4.95,13448.0,United Kingdom
652569,21559,12,06/08/2011 08:26,2.55,17874,United Kingdom
563359,23084,20,8/15/2011 14:56,0.0,,United Kingdom
537400,85123A,6,12/6/2010 14:36,2.95,17191.0,United Kingdom
579510,84997C,4,11/29/2011 16:44,4.15,14554.0,United Kingdom
570404,23343,1,10/10/2011 12:50,2.08,16395.0,United Kingdom
545333,21756,1,3/1/2011 16:22,11.63,,United Kingdom
573993,23513,6,11/2/2011 11:23,2.08,16790.0,United Kingdom
537638,84946,54,12/7/2010 15:28,2.51,,United Kingdom
560366,72807A,4,7/18/2011 12:19,4.25,16859.0,United Kingdom
576617,21174,1,11/15/2011 16:57,4.13,,United Kingdom
666789,23393,2,10/10/2011 16:27,3.75,15571,United Kingdom
542006,72741,9,1/25/2011 11:20,1.45,15218.0,United Kingdom
536408,84879,8,12/1/2010 11:41,1.69,14307.0,United Kingdom
574313,84029E,4,11/3/2011 17:45,4.25,13267.0,United Kingdom
552819,22728,8,5/11/2011 12:50,3.75,16652.0,United Kingdom
545661,20971,12,3/4/2011 14:41,1.25,15358.0,United Kingdom
558459,22355,3,6/29/2011 14:20,0.85,15334.0,United Kingdom
648558,84997c,2,04/06/2011 14:17,8.29,1736,United Kingdom
549548,90175A,1,4/10/2011 11:35,8.95,13548.0,United Kingdom
577076,20983,4,11/17/2011 15:08,0.85,14362.0,United Kingdom
548450,22028,12,3/31/2011 11:20,0.42,15856.0,United Kingdom
552320,22382,10,5/9/2011 8:26,1.65,13985.0,United Kingdom
673414,22187,2,11/12/2011 16:23,1.95,14896,United Kingdom
562156,72741,18,8/3/2011 11:35,1.45,14401.0,United Kingdom
C543611,21730,-1,2/10/2011 14:38,4.95,17850.0,United Kingdom
567890,23381,24,9/22/2011 15:40,0.39,14125.0,United Kingdom
636857,22988,12,12/27/2010 17:12,1.25,15788,United Kingdom
575177,22065,10,11/8/2011 18:41,1.63,,United Kingdom
541995,20675,8,1/25/2011 9:58,1.25,13158.0,United Kingdom
553671,72351A,12,5/18/2011 12:37,2.1,13659.0,United Kingdom
570465,23350,2,10/10/2011 16:02,2.46,,United Kingdom
544150,22180,1,2/16/2011 11:59,9.95,14180.0,United Kingdom
580903,22199,1,12/6/2011 12:56,1.25,14606.0,United Kingdom
559055,20712,1,7/5/2011 17:09,4.13,,United Kingdom
537963,37449,2,12/9/2010 11:30,9.95,13369.0,United Kingdom
656377,21090,12,07/09/2011 16:15,0.39,13325,United Kingdom
568955,84988,12,9/29/2011 15:40,1.45,13759.0,United Kingdom
548327,21730,2,3/30/2011 13:05,4.95,16788.0,United Kingdom
572567,21284,12,10/25/2011 10:27,1.69,12398.0,Switzerland
572244,22138,12,10/21/2011 15:54,4.95,14233.0,United Kingdom
574249,21809,1,11/3/2011 13:01,0.39,16347.0,United Kingdom
546005,48184,10,3/8/2011 15:17,6.75,14426.0,United Kingdom
564838,23087,3,8/30/2011 12:43,2.46,,United Kingdom
568567,DOT,1,9/27/2011 18:41,227.99,,United Kingdom
552967,22488,5,5/12/2011 13:12,1.65,16006.0,United Kingdom
544322,79000,24,2/17/2011 15:50,0.85,14211.0,United Kingdom
562570,22047,25,8/7/2011 12:10,0.42,14079.0,United Kingdom
579512,22818,5,11/29/2011 16:47,0.42,,United Kingdom
548698,21977,3,4/3/2011 10:55,0.55,18109.0,United Kingdom
544453,21034,1,2/20/2011 13:06,0.95,17214.0,United Kingdom
569326,22634,8,10/3/2011 12:47,8.5,14360.0,United Kingdom
564322,22355,100,8/24/2011 13:23,0.72,13694.0,United Kingdom
536632,79066K,10,12/2/2010 11:02,0.85,14388.0,United Kingdom
578827,23170,1,11/25/2011 14:25,3.29,,United Kingdom
548796,85099F,4,4/4/2011 12:42,2.08,15752.0,United Kingdom
653048,22570,8,05/21/2011 09:01,3.75,20636,United Kingdom
562916,84803B,2,8/10/2011 13:41,1.69,,United Kingdom
574074,35095A,2,11/2/2011 15:33,0.83,,United Kingdom
538811,20723,10,12/14/2010 12:22,0.85,13178.0,United Kingdom
543803,85017B,2,2/13/2011 12:05,0.85,17126.0,United Kingdom
572726,22382,4,10/25/2011 15:19,1.65,16056.0,United Kingdom
578852,21137,1,11/27/2011 11:12,3.75,17841.0,United Kingdom
578445,21108,18,11/24/2011 12:25,0.79,15005.0,United Kingdom
565234,84596B,2,9/2/2011 9:38,0.83,,United Kingdom
569243,21524,2,10/3/2011 9:44,8.25,13344.0,United Kingdom
546212,21166,144,3/10/2011 11:33,1.85,14156.0,EIRE
566591,17084A,25,9/13/2011 14:53,0.21,16036.0,United Kingdom
552978,22354,60,5/12/2011 14:46,3.39,12590.0,Germany
560255,22635,2,7/17/2011 13:08,9.95,16054.0,United Kingdom
542246,21756,3,1/26/2011 15:31,5.95,15227.0,United Kingdom
565470,22077,12,9/5/2011 10:06,1.65,12576.0,Poland
575516,84997D,4,11/10/2011 10:45,4.15,17340.0,United Kingdom
576200,82482,2,11/14/2011 12:14,2.95,15572.0,United Kingdom
541219,22471,3,1/14/2011 14:06,4.13,,United Kingdom
539437,20719,5,12/17/2010 14:54,1.66,,United Kingdom
564315,23319,2,8/24/2011 13:07,2.49,14730.0,United Kingdom
539447,22630,12,12/17/2010 16:00,1.95,12395.0,Belgium
539451,84459A,1,12/17/2010 16:59,3.36,,United Kingdom
544687,22041,2,2/22/2011 17:25,2.55,13184.0,United Kingdom
571508,22339,3,10/17/2011 15:27,0.63,,United Kingdom
673645,23199,4,12/15/2011 15:24,4.13,3251,United Kingdom
571214,23002,11,10/14/2011 12:56,0.42,14390.0,United Kingdom
549250,85144,1,4/7/2011 12:10,1.95,14446.0,United Kingdom
541104,84078A,1,1/13/2011 14:29,74.96,,United Kingdom
559051,22622,1,7/5/2011 16:47,24.96,,United Kingdom
546237,84508A,6,3/10/2011 12:50,2.55,16625.0,United Kingdom
556106,22669,2,6/8/2011 16:54,2.95,14056.0,United Kingdom
553224,23209,4,5/16/2011 10:40,1.65,17228.0,United Kingdom
563018,16169E,25,8/11/2011 12:53,0.42,13427.0,United Kingdom
560938,22549,3,7/22/2011 11:16,2.46,,United Kingdom
552469,22983,12,5/9/2011 15:34,0.42,12867.0,United Kingdom
562517,21990,2,8/5/2011 12:27,1.25,15719.0,United Kingdom
558995,22730,4,7/5/2011 12:03,3.75,17671.0,United Kingdom
576623,22071,244,11/15/2011 17:12,0.5,12748.0,United Kingdom
570416,22798,8,10/10/2011 13:30,2.95,15608.0,United Kingdom
568170,22867,3,9/25/2011 13:08,2.1,16931.0,United Kingdom
544684,22635,1,2/22/2011 16:32,19.96,,United Kingdom
559038,22489,5,7/5/2011 15:31,1.25,,United Kingdom
549293,21463,1,4/7/2011 19:16,5.95,17883.0,United Kingdom
558371,20961,2,6/28/2011 15:44,2.46,,United Kingdom
571508,22909,1,10/17/2011 15:27,1.63,,United Kingdom
576213,22578,3,11/14/2011 12:47,0.29,18117.0,United Kingdom
555941,21086,36,6/8/2011 10:10,0.65,12726.0,France
646985,21169,1,05/05/2011 18:20,4.13,2642,United Kingdom
677168,22614,12,12/22/2011 15:08,0.39,17869,United Kingdom
554840,20974,24,5/26/2011 17:16,0.65,12684.0,France
678307,23515,1,12/13/2011 13:57,2.08,14389,United Kingdom
543021,22030,12,2/2/2011 14:36,0.42,15421.0,United Kingdom
576611,23084,10,11/15/2011 16:29,2.08,17357.0,United Kingdom
572484,22900,3,10/24/2011 13:50,3.25,17220.0,United Kingdom
543166,22846,1,2/4/2011 8:27,16.95,13488.0,United Kingdom
660874,84877B,2,07/24/2011 16:17,2.46,4630,United Kingdom
549743,22821,12,4/12/2011 10:05,0.65,16186.0,United Kingdom
540550,37444C,4,1/10/2011 9:11,2.95,12539.0,Spain
580126,23493,10,12/1/2011 17:20,1.95,12562.0,France
553369,23092,4,5/16/2011 14:30,7.9,15044.0,United Kingdom
556489,21390,3,6/12/2011 13:59,1.25,14704.0,United Kingdom
538071,21912,2,12/9/2010 14:09,7.62,,United Kingdom
663732,22907,12,08/22/2011 13:33,0.85,17689,United Kingdom
568901,21034,1,9/29/2011 13:22,0.95,15050.0,United Kingdom
555638,22984,12,6/6/2011 12:51,0.42,15150.0,United Kingdom
536742,22451,1,12/2/2010 13:14,3.35,16916.0,United Kingdom
547387,21929,10,3/22/2011 16:00,1.95,12539.0,Spain
568216,22668,10,9/26/2011 9:28,2.95,16168.0,United Kingdom
545423,22424,1,3/2/2011 14:34,12.75,15643.0,United Kingdom
560845,22925,2,7/21/2011 12:29,5.95,15570.0,United Kingdom
680801,23245,6,02/28/2012 17:17,10.79,18848,United Kingdom
573564,22939,4,10/31/2011 13:58,4.95,16127.0,United Kingdom
547042,48111,1,3/20/2011 11:00,15.79,,United Kingdom
550986,22318,1,4/21/2011 18:06,5.79,,United Kingdom
548490,85066,4,3/31/2011 13:13,12.75,12909.0,United Kingdom
660933,21533,3,09/14/2011 10:51,4.95,13351,Germany
544888,20998,6,2/24/2011 11:55,2.95,14231.0,United Kingdom
550137,21257,2,4/14/2011 13:59,7.95,12477.0,Germany
668850,DOT,1,11/13/2011 18:41,227.99,3220,United Kingdom
536531,22726,9,12/1/2010 13:23,3.75,15485.0,United Kingdom
576329,22679,1,11/14/2011 15:22,2.46,,United Kingdom
569206,85123A,2,10/2/2011 10:58,2.95,15038.0,United Kingdom
547548,22983,12,3/23/2011 15:37,0.42,15644.0,United Kingdom
580193,23349,2,12/2/2011 12:03,1.25,16899.0,United Kingdom
566010,22835,2,9/8/2011 12:05,4.95,13700.0,United Kingdom
680631,22113,2,01/20/2012 16:39,8.29,1667,United Kingdom
580691,90214C,12,12/5/2011 15:48,0.29,13790.0,United Kingdom
566847,84508B,2,9/15/2011 11:57,2.55,15005.0,United Kingdom
669081,21034,1,10/28/2011 13:22,0.95,18924,United Kingdom
577057,21306,1,11/17/2011 14:26,0.29,12748.0,United Kingdom
539737,21411,1,12/21/2010 15:19,8.47,,United Kingdom
C553478,22847,-1,5/17/2011 11:47,16.95,17677.0,United Kingdom
646569,82580,12,04/09/2011 14:51,0.55,17371,United Kingdom
576617,20676,2,11/15/2011 16:57,2.46,,United Kingdom
581133,21933,10,12/7/2011 12:55,1.65,14904.0,United Kingdom
556089,20712,2,6/8/2011 15:25,4.13,,United Kingdom
547730,22649,3,3/25/2011 11:01,4.95,14796.0,United Kingdom
565665,22646,4,9/5/2011 17:44,1.45,15856.0,United Kingdom
553490,90014B,1,5/17/2011 12:44,9.95,13309.0,United Kingdom
551035,22727,4,4/26/2011 11:34,3.75,15065.0,United Kingdom
540700,21577,12,1/11/2011 9:47,2.25,12393.0,Australia
573112,23298,3,10/27/2011 15:33,4.95,16416.0,United Kingdom
554102,22059,2,5/22/2011 13:40,1.49,14647.0,United Kingdom
580735,22274,6,12/6/2011 8:52,2.95,17728.0,United Kingdom
554058,22680,1,5/20/2011 16:04,1.25,17757.0,United Kingdom
559836,85199L,12,7/13/2011 10:09,0.65,13911.0,United Kingdom
543251,22383,10,2/4/2011 14:51,1.65,14194.0,United Kingdom
558731,22079,10,7/1/2011 14:53,1.65,13285.0,United Kingdom
575607,23088,3,11/10/2011 12:37,2.46,14096.0,United Kingdom
567880,84347,6,9/22/2011 14:56,2.55,15398.0,United Kingdom
637331,22865,1,01/02/2011 13:05,2.1,16153,United Kingdom
575512,22139,6,11/10/2011 10:36,4.95,14121.0,United Kingdom
648364,21730,2,05/01/2011 13:05,4.95,19835,United Kingdom
578827,23395,1,11/25/2011 14:25,10.79,,United Kingdom
551247,22607,4,4/27/2011 11:56,9.95,15640.0,United Kingdom
567183,23342,1,9/18/2011 15:32,8.5,14769.0,United Kingdom
580729,22732,4,12/5/2011 17:24,2.46,,United Kingdom
541827,90187B,1,1/21/2011 17:05,3.32,,United Kingdom
576832,22630,12,11/16/2011 15:01,1.95,13102.0,United Kingdom
656441,23199,10,07/31/2011 12:21,2.08,20132,United Kingdom
579777,23376,2,11/30/2011 15:13,0.83,,United Kingdom
671916,23210,6,12/13/2011 13:15,1.25,19947,United Kingdom
539437,47559B,1,12/17/2010 14:54,2.51,,United Kingdom
554098,22178,6,5/22/2011 13:01,1.25,14769.0,United Kingdom
574936,23366,3,11/7/2011 17:06,0.65,13066.0,United Kingdom
574856,22776,1,11/7/2011 12:06,19.96,,United Kingdom
569143,21499,25,9/30/2011 15:04,0.42,15867.0,United Kingdom
537137,15039,3,12/5/2010 12:43,0.85,16327.0,United Kingdom
574170,22142,3,11/3/2011 11:43,1.45,16221.0,United Kingdom
540365,22750,4,1/6/2011 16:12,3.75,12413.0,France
567094,84030E,2,9/16/2011 12:54,4.25,16924.0,United Kingdom
553549,82551,1,5/17/2011 16:09,2.46,,United Kingdom
577489,84946,6,11/20/2011 12:07,1.25,,United Kingdom
580664,71459,12,12/5/2011 14:03,0.85,15097.0,United Kingdom
544646,71038,4,2/22/2011 12:06,5.45,17075.0,United Kingdom
542107,22913,1,1/25/2011 13:38,4.95,16222.0,United Kingdom
552852,22979,6,5/11/2011 15:08,1.45,16712.0,United Kingdom
C550177,20726,-2,4/14/2011 17:17,1.65,13534.0,United Kingdom
645998,23184,6,03/15/2011 14:12,4.95,16143,United Kingdom
567671,22386,1,9/21/2011 15:34,4.13,,United Kingdom
547914,22966,12,3/28/2011 12:35,1.25,12594.0,Italy
541870,21993,1,1/24/2011 9:39,2.46,,United Kingdom
651070,21754,3,06/05/2011 13:17,5.95,16937,United Kingdom
556886,21078,12,6/15/2011 12:34,0.85,12624.0,France
546896,15056N,1,3/17/2011 18:24,12.46,,United Kingdom
552948,22111,6,5/12/2011 11:59,4.95,18136.0,United Kingdom
557746,82494L,1,6/22/2011 12:24,2.95,15059.0,United Kingdom
537362,21830,24,12/6/2010 12:34,0.42,17596.0,United Kingdom
536594,21733,6,12/1/2010 17:22,2.95,15235.0,United Kingdom
541508,22161,1,1/18/2011 16:06,1.63,,United Kingdom
565851,23145,12,9/7/2011 13:06,0.95,14911.0,EIRE
554083,21519,12,5/22/2011 11:51,0.42,18125.0,United Kingdom
563444,20654,4,8/16/2011 13:50,1.25,16033.0,United Kingdom
548894,21774,1,4/4/2011 16:01,2.46,,United Kingdom
669043,23355,4,10/01/2011 08:53,4.95,18170,United Kingdom
544942,22029,12,2/25/2011 10:29,0.42,15544.0,United Kingdom
544724,85152,24,2/23/2011 10:46,2.1,15605.0,United Kingdom
555158,23172,12,6/1/2011 8:38,1.65,14842.0,United Kingdom
548728,22367,8,4/4/2011 9:55,1.95,13198.0,United Kingdom
540095,22292,4,1/4/2011 15:40,1.45,14553.0,United Kingdom
558758,21394,1,7/3/2011 12:27,0.39,17939.0,United Kingdom
647561,21929,10,06/02/2011 16:00,1.95,14978,Spain
574481,23508,1,11/4/2011 12:45,0.42,18022.0,United Kingdom
